Episode,Timestep,ButtonData,GRUOutput,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount
362,30,0,0.81,54,6706,482,17
364,20,0,0.81,54,6737,483,17
364,24,0,0.79,54,6740,484,17
365,14,0,0.71,54,6750,485,17
365,18,0,0.79,54,6753,486,17
365,19,0,0.85,54,6753,487,17
365,25,1,0.49,54,6758,487,18
366,11,0,0.75,54,6759,488,18
367,13,0,0.72,55,6769,489,18
367,15,0,0.72,55,6770,490,18
367,16,0,0.92,55,6770,491,18
367,20,0,0.72,55,6773,492,18
367,21,0,0.78,55,6773,493,18
367,22,0,0.83,55,6773,494,18
367,23,0,0.74,55,6773,495,18
367,24,0,0.97,55,6773,496,18
367,26,0,0.96,55,6774,497,18
367,27,0,0.96,55,6774,498,18
367,28,0,0.86,55,6774,499,18
367,29,0,1.0,55,6774,500,18
367,30,0,0.94,55,6774,501,18
368,16,0,0.7,55,6780,502,18
368,21,0,0.79,55,6784,503,18
368,22,0,0.92,55,6784,504,18
368,25,0,0.73,55,6786,505,18
368,28,0,0.75,55,6788,506,18
368,30,0,0.82,55,6789,507,18
369,20,0,0.92,55,6799,508,18
369,30,0,0.81,55,6808,509,18
370,21,0,0.99,55,6819,510,18
370,22,0,0.97,55,6819,511,18
370,23,0,0.9,55,6819,512,18
370,24,0,0.92,55,6819,513,18
370,29,0,0.7,55,6823,514,18
370,30,0,0.83,55,6823,515,18
371,17,0,0.77,55,6830,516,18
371,18,0,0.77,55,6830,517,18
371,19,0,0.88,55,6830,518,18
371,21,0,0.74,55,6831,519,18
372,22,0,0.83,56,6849,520,18
372,23,0,0.86,56,6849,521,18
372,24,0,0.93,56,6849,522,18
374,19,0,0.99,56,6885,523,18
374,20,0,1.1,56,6885,524,18
374,24,0,0.76,56,6888,525,18
376,23,0,0.74,57,6925,526,18
376,30,0,1.04,57,6931,527,18
377,29,0,0.73,57,6950,528,18
377,30,0,0.85,57,6950,529,18
378,28,1,0.65,57,6968,529,19
379,20,0,0.91,57,6978,530,19
379,21,0,1.09,57,6978,531,19
379,22,0,1.06,57,6978,532,19
379,23,0,0.93,57,6978,533,19
379,25,0,0.78,57,6979,534,19
380,16,0,0.77,57,6990,535,19
380,26,1,0.59,57,6999,535,20
381,18,0,0.83,57,7007,536,20
381,19,0,0.72,57,7007,537,20
381,20,0,0.75,57,7007,538,20
381,26,0,0.73,57,7012,539,20
381,27,0,0.98,57,7012,540,20
382,22,0,0.74,57,7027,541,20
382,28,0,0.72,57,7032,542,20
383,28,0,0.74,57,7052,543,20
383,29,0,0.84,57,7052,544,20
384,12,0,0.71,57,7055,545,20
384,13,0,0.83,57,7055,546,20
384,14,0,0.86,57,7055,547,20
384,15,0,0.78,57,7055,548,20
384,17,0,0.84,57,7056,549,20
384,29,0,0.83,57,7067,550,20
384,30,0,0.76,57,7067,551,20
386,20,0,0.75,58,7095,552,20
386,21,0,0.94,58,7095,553,20
386,25,0,0.84,58,7098,554,20
386,26,0,0.83,58,7098,555,20
386,27,0,0.79,58,7098,556,20
386,28,0,0.7,58,7098,557,20
387,19,0,0.72,58,7109,558,20
387,25,0,0.75,58,7114,559,20
388,13,0,0.76,58,7122,560,20
388,19,0,0.84,58,7127,561,20
388,20,0,0.83,58,7127,562,20
389,19,0,0.88,58,7146,563,20
389,25,0,0.81,58,7151,564,20
391,28,0,0.77,58,7195,565,20
392,10,0,0.79,59,7196,566,20
392,19,0,0.76,59,7204,567,20
394,13,0,0.89,60,7233,568,20
394,14,0,0.73,60,7233,569,20
394,16,0,0.88,60,7234,570,20
394,29,0,0.82,60,7246,571,20
395,17,0,0.75,60,7254,572,20
396,11,0,0.92,60,7268,573,20
396,12,0,0.98,60,7268,574,20
396,13,0,0.91,60,7268,575,20
396,14,0,1.04,60,7268,576,20
396,15,0,0.97,60,7268,577,20
396,19,0,0.72,60,7271,578,20
397,23,0,1.08,61,7286,579,20
397,25,0,0.76,61,7287,580,20
397,26,0,0.71,61,7287,581,20
398,13,0,0.89,61,7294,582,20
398,29,0,0.72,61,7309,583,20
399,13,0,0.71,61,7313,584,20
399,14,0,0.83,61,7313,585,20
399,16,0,0.71,61,7314,586,20
399,17,0,1.0,61,7314,587,20
400,14,0,0.75,61,7331,588,20
400,15,0,0.7,61,7331,589,20
402,10,0,0.81,62,7357,590,20
403,11,0,0.85,63,7359,591,20
403,13,0,0.74,63,7360,592,20
403,25,1,0.64,63,7371,592,21
405,18,0,0.94,63,7400,593,21
405,19,0,0.8,63,7400,594,21
405,20,0,0.77,63,7400,595,21
405,24,1,0.59,63,7403,595,22
406,12,0,0.75,63,7405,596,22
406,13,0,0.72,63,7405,597,22
406,20,0,0.76,63,7411,598,22
406,27,0,0.73,63,7417,599,22
407,20,0,0.86,64,7427,600,22
407,21,0,1.13,64,7427,601,22
407,22,0,0.9,64,7427,602,22
408,13,0,0.84,65,7431,603,22
408,14,0,0.85,65,7431,604,22
408,15,0,0.83,65,7431,605,22
408,16,0,0.81,65,7431,606,22
408,20,0,0.73,65,7434,607,22
408,21,0,0.81,65,7434,608,22
408,22,0,0.81,65,7434,609,22
408,24,0,0.76,65,7435,610,22
408,25,0,1.09,65,7435,611,22
412,23,0,0.86,65,7516,612,22
413,13,0,0.86,65,7526,613,22
413,14,0,0.75,65,7526,614,22
413,15,0,1.74,65,7526,615,22
413,16,0,1.66,65,7526,616,22
413,17,0,0.75,65,7526,617,22
414,10,0,1.18,65,7539,618,22
414,26,0,0.96,65,7554,619,22
416,17,0,0.84,65,7586,620,22
416,19,0,0.95,65,7587,621,22
416,20,0,0.82,65,7587,622,22
416,22,0,0.72,65,7588,623,22
416,23,0,0.96,65,7588,624,22
416,25,0,0.73,65,7589,625,22
416,26,0,0.82,65,7589,626,22
416,27,0,0.79,65,7589,627,22
416,28,0,1.25,65,7589,628,22
416,29,0,1.08,65,7589,629,22
419,23,0,0.74,65,7645,630,22
419,24,0,0.84,65,7645,631,22
421,14,0,0.78,65,7676,632,22
421,16,0,0.71,65,7677,633,22
421,17,0,0.75,65,7677,634,22
421,18,0,0.74,65,7677,635,22
421,20,0,0.78,65,7678,636,22
422,20,0,0.72,65,7698,637,22
424,27,1,0.43,66,7743,637,23
425,14,0,0.74,66,7747,638,23
425,20,0,0.8,66,7752,639,23
426,13,0,0.77,67,7755,640,23
429,14,0,0.72,68,7804,641,23
429,15,0,0.91,68,7804,642,23
429,26,0,0.71,68,7814,643,23
430,15,0,0.82,69,7819,644,23
430,17,0,0.91,69,7820,645,23
430,27,1,0.51,69,7829,645,24
431,25,0,0.73,69,7844,646,24
431,30,0,0.82,69,7848,647,24
432,23,0,0.73,69,7861,648,24
432,30,0,0.9,69,7867,649,24
433,22,0,0.86,69,7879,650,24
433,23,0,1.07,69,7879,651,24
433,24,0,0.87,69,7879,652,24
433,28,0,0.82,69,7882,653,24
433,30,1,0.57,69,7883,653,25
435,28,0,0.85,70,7915,654,25
436,17,0,0.7,70,7924,655,25
436,18,0,0.78,70,7924,656,25
436,19,0,0.74,70,7924,657,25
436,23,0,0.72,70,7927,658,25
437,17,0,0.8,71,7939,659,25
437,18,0,0.81,71,7939,660,25
437,19,0,0.75,71,7939,661,25
437,21,1,0.45,71,7940,661,26
438,17,0,0.84,71,7947,662,26
439,13,0,0.72,72,7953,663,26
439,18,0,0.83,72,7957,664,26
440,20,0,0.75,73,7968,665,26
440,21,0,0.84,73,7968,666,26
440,26,0,0.89,73,7972,667,26
441,21,0,0.76,74,7983,668,26
443,27,0,0.79,74,8030,669,26
444,24,0,1.04,74,8047,670,26
445,20,1,0.29,74,8063,670,27
446,17,0,0.75,74,8070,671,27
449,26,0,0.8,74,8141,672,27
449,27,0,0.98,74,8141,673,27
449,28,0,0.74,74,8141,674,27
449,30,0,0.77,74,8142,675,27
450,27,0,0.83,74,8159,676,27
451,20,0,0.76,74,8172,677,27
451,22,0,1.04,74,8173,678,27
451,25,0,0.72,74,8175,679,27
451,27,0,0.75,74,8176,680,27
453,19,0,0.72,74,8209,681,27
454,13,0,0.73,74,8223,682,27
454,21,0,0.76,74,8230,683,27
457,26,0,0.72,74,8297,684,27
458,17,0,0.7,74,8308,685,27
459,13,0,0.87,75,8313,686,27
460,12,0,0.72,76,8322,687,27
460,16,0,0.78,76,8325,688,27
460,17,0,1.0,76,8325,689,27
460,23,0,0.74,76,8330,690,27
461,20,0,0.72,77,8342,691,27
462,24,0,0.73,77,8366,692,27
463,11,0,0.86,78,8368,693,27
463,18,0,0.77,78,8374,694,27
464,14,0,0.79,79,8388,695,27
